Country,Year,Temperature,Rainfall,HDD,CDD,HDD_pw,CDD_pw,Inflation,GDP_growth,Broad_money_GDP,Exchange_rate,Population
MEX,2007,17.11,15.32,24.26,12.69,2638865973.6,1380346628.4,3.96684905458234,2.0778639395329,24.8136087370689,10.9281916666667,108774360
MEX,2008,16.8069230769231,16.9,29.78,14.27,3286946296.64,1575041089.76,5.12498274575896,0.943331872912935,25.1802636055075,11.1297166666667,110374288
MEX,2009,17.5684615384615,14.14,22.52,16.91,2522233716.92,1893915282.11,5.29735584228857,-6.29525056697287,28.4756399557864,13.513475,111999721
MEX,2010,16.4353846153846,13.64,37.16,16.82,4222263938.2,1911153913.9,4.15672722680173,4.97133457799899,29.3078846408306,12.6360083333333,113623895
MEX,2011,18.1584615384615,7.32,20.56,22.62,2369406442.24,2606808060.48,3.40737824605738,3.44404506308874,29.4874262349406,12.423325,115243504
MEX,2012,17.8861538461539,9.07,19.31,17.83,2255759596.48,2082868648.64,4.11150981070296,3.55321075512755,29.9851073588107,13.1694583333333,116818208
MEX,2013,17.3392307692308,17.09,24.44,15.85,2892316924.12,1875745632.05,3.80639069747206,0.852101550164704,31.6540798715063,12.7719916666667,118343573
MEX,2014,17.1376923076923,15.05,26.08,14.87,3123973526.88,1781191961.07,4.01861608078671,2.50376349862891,33.1959685874891,13.29245,119784261
MEX,2015,16.9761538461539,23.15,24.89,11.58,3013489696.34,1402017303.48,2.72064064964029,2.70232344844723,35.1292025669551,15.8482666666667,121072306
MEX,2016,17.19,15.7,27.55,17.02,3368024720.05,2080717994.02,2.82170784747655,1.77249323400358,36.553443698017,18.6640583333333,122251351
MEX,2017,17.7430769230769,15.13,21.88,18.54,2699993247.16,2287837056.78,6.04145724018993,1.87172854186539,37.449904860348,18.9265166666667,123400057
MEX,2018,17.4730769230769,19.21,23.94,17.09,2982294641.34,2128964720.99,4.89935015356547,1.97208207701884,36.489820824199,19.2443416666667,124573711
MEX,2019,18.5053846153846,12.53,16.61,23.18,2088923131.02,2915185922.76,3.63596142127045,-0.392690505099296,36.7674889193318,19.2636333333333,125762982
MEX,2020,18.1815384615385,10.53,19.19,21.55,2433273846.26,2732519613.7,3.39683415570006,-8.35403456576364,43.5013813036737,21.4856083333333,126799054
MEX,2021,17.7846153846154,17.57,16.21,13.41,2069176479.08,1711761664.68,5.68920847683757,6.04848345704632,42.9909357262142,20.2724083333333,127648148
MEX,2022,18.2323076923077,9.53,20.03,23.05,2576120733.51,2964532346.85,7.89627619168551,3.71098893117183,41.7220581485248,20.12735,128613117
MEX,2023,18.7546153846154,12.62,17.86,27.67,2317152095.74,3589899131.53,5.52796087314385,3.2953909570288,42.9171664132631,17.7587166666667,129739759
MLI,1990,28.2392307692308,4.57,0,133.11,0,1221794061.3,,-2.5023951034776,18.4939063988528,272.264787954393,9178830
MLI,1991,27.9669230769231,4.6,0,129.57,0,1213149398.16,,11.7452037933746,19.8724442690079,282.10690880882,9362888
MLI,1992,27.5846153846154,4.13,0,124.6,0,1190371084,,-3.21866249030751,20.9869514237459,264.691800750579,9553540
MLI,1993,28.3692307692308,4.1,0.16,134.96,1560765.76,1316505918.56,,3.17216817730315,21.3535366293308,283.162579500018,9754786
MLI,1994,27.4684615384615,7.22,0.859999999999999,123.95,8571646.66,1235413492.45,,3.77993405101067,20.5237707863673,555.204695655697,9967031
MLI,1995,27.9846153846154,4.3,2.56,132.36,26074534.4,1348134911.4,,0.921022397691758,18.8432762905033,499.14842590131,10185365
MLI,1996,28.7092307692308,3.04,0,139.22,0,1448901243.16,,7.05578540412253,22.2756906752575,511.552430272516,10407278
MLI,1997,28.3546153846154,2.8,0,134.61,0,1433124691.95,,4.82902433934814,21.918348435019,583.669372353396,10646495
MLI,1998,28.8992307692308,3.37,0,141.69,0,1547194298.37,,7.57166763990298,20.8636247696393,589.951774567332,10919573
MLI,1999,27.91,4.16,0,128.83,0,1446427874.45,,5.70094365419122,17.1448314650228,615.473349319164,11227415
MLI,2000,28.3553846153846,4.25,0,134.62,0,1556111619.8,,-0.0608349718130512,19.4200389764656,710.207977031367,11559290
MLI,2001,28.5069230769231,3.45,0,136.59,0,1627081661.22,,15.3762394579174,19.3569394500773,732.397693260228,11912158
MLI,2002,28.5569230769231,3.18,0,137.24,0,1686411982,,3.10630825205685,22.7873549798097,693.713226496374,12288050
MLI,2003,28.4392307692308,7.07,0,135.71,0,1721475243.05,,9.11904199532418,27.4792621193106,579.897426172466,12684955
MLI,2004,28.6707692307692,2.69,0,138.72,0,1817566176.48,,1.55999866053497,19.3058866686321,527.338032291576,13102409
MLI,2005,28.6684615384615,5,0,138.69,0,1877674952.43,,7.50468463500187,19.1626512476871,527.258362649626,13538647
MLI,2006,28,5.12,0.239999999999998,130.24,3357633.35999998,1822075703.36,,6.65426112172752,19.2062407338613,522.425624895176,13990139
MLI,2007,28.1353846153846,4.07,0,131.76,0,1904956434,,3.87502816312752,17.8235600400906,478.633718476363,14457775
MLI,2008,28.0253846153846,4.08,1.58,131.91,23606435.56,1970838553.62,,6.53735395175701,13.9557064619497,446.000041432788,14940782
MLI,2009,28.4338461538462,4.88,1.18,136.82,18213936.02,2111890445.98,,4.63350984780976,18.3176852476535,470.293423341398,15435539
MLI,2010,29.0161538461538,6.63,0,143.21,0,2283511805.58,,6.92172188561173,19.3264761726854,494.794262222947,15945198
MLI,2011,28.1515384615385,5.17,0.0100000000000016,131.98,164690.490000026,2173585087.02,2.9556439522939,4.01913525456487,19.4997513850306,471.248625718937,16469049
MLI,2012,27.3092307692308,9.11,1.19,122.21,20178869.27,2072319002.93,5.32312847064055,-0.570588588901344,21.643935855613,510.556338454251,16957033
MLI,2013,28.1553846153846,4.47,0.559999999999999,132.58,9777384.39999998,2314795756.7,-0.606736356351496,2.38212595410261,22.86100752119,493.899623852237,17459615
MLI,2014,27.9676923076923,5.56,0,129.58,0,2335066197.86,0.883814547137851,7.60253468971403,22.5158087493417,493.757329875312,18020267
MLI,2015,28.0015384615385,5.6,0.579999999999998,130.6,10783952.76,2428248673.2,1.45069057605953,5.97471610121079,22.5706862873155,591.21169798261,18593022
MLI,2016,28.7492307692308,4.42,0,139.74,0,2681790724.86,-1.79964707083378,6.00506308559498,23.2084651743195,592.605615063022,19191289
MLI,2017,28.2553846153846,6.54,0.890000000000001,134.21,17633579.79,2659104206.31,1.75985742927157,5.37554769647939,22.5991378938498,580.656749587858,19813011
MLI,2018,27.9776923076923,7.91,0,129.71,0,2651535711.3,0.299546507387863,4.86784999935264,23.8918149330587,555.446458398226,20442030
MLI,2019,27.7315384615385,8.34,0.77,127.28,16222671.85,2681586588.4,-1.65826694846365,4.99999911699705,23.5120808091334,585.911013180369,21068405
MLI,2020,27.9946153846154,10.04,0,129.93,0,2821278711.48,0.438088940320735,-1.16907500952713,26.5812701285786,575.586004510945,21713836
MLI,2021,29.2346153846154,3.98,0,146.05,0,3269859411.5,3.9256028310427,3.1009412441845,33.8720249942233,554.530675033104,22388630
MLI,2022,28.4776923076923,3.99,0,136.21,0,3142724294.4,9.62147608489068,3.5082827896139,34.2725529257684,623.759700911182,23072640
MLI,2023,29.3053846153846,2.82,0,146.97,0,3493348595.19,2.0588022827422,4.71716103989503,31.6650916752995,606.569750165917,23769127
MLT,1990,20.0523076923077,17.69,11.86,38.54,4200456.2,13649711.8,,6.29139095831177,,0.31779,354170
MLT,1991,19.0723076923077,20.15,17.53,31.47,6378202.85,11450202.15,,6.256493068814,,0.3232425,363845
MLT,1992,19.1876923076923,17.96,16.68,32.12,6131868.24,11807890.16,,4.69093217230623,,0.318923333333333,367618
MLT,1993,19.3953846153846,15.96,16.81,34.95,6241687.48,12977214.6,,4.48074912682681,,0.382289333333333,371308
MLT,1994,20.0476923076923,16.99,12.99,39.61,4868613.03,14845709.17,,5.65110409211226,,0.377921083333333,374797
MLT,1995,19.2676923076923,20.45,14.91,31.39,5627317.29,11847182.41,,6.34249258769464,,0.35305875,377419
MLT,1996,19.1038461538462,22.8,13.89,28.24,5276880.45,10728517.2,,3.77733566668859,,0.360455868333333,379905
MLT,1997,19.4130769230769,27.44,14.59,32.96,5584920.69,12616791.36,,5.25698091440576,,0.385966125,382791
MLT,1998,19.1515384615385,12.37,16.09,31.06,6199267.83,11967014.22,,5.12560097165937,,0.388459510833333,385287
MLT,1999,19.5561538461538,19.98,17.01,37.24,6592701.78,14433404.72,,4.71997595160971,,0.398898395,387578
MLT,2000,19.2953846153846,14.9,16.22,33.06,6327211.14,12896276.22,,19.6812692571544,,0.438149991666667,390087
MLT,2001,19.57,12.65,13.85,34.26,5443437.8,13465139.28,,-0.75667262732631,,0.450041566666667,393028
MLT,2002,19.3215384615385,14.43,14.23,31.41,5634638.87,12437386.29,,2.74112013880779,,0.43362033825,395969
MLT,2003,19.8038461538462,30.21,17.76,41.21,7078816.32,16425564.22,,3.6942613101231,,0.377233333333333,398582
MLT,2004,19.2861538461538,24.82,16,32.72,6420288,13129488.96,,0.407159747560954,,0.344663179985486,401268
MLT,2005,19.0446153846154,21.98,18.8,32.38,7592079.2,13076144.92,,2.88067127282936,,0.34577739225,403834
MLT,2006,19.6823076923077,23.04,15.16,37.03,6144469.28,15008555.24,2.77378006481472,2.33612273361229,,0.340893885583333,405308
MLT,2007,19.93,22.78,10.9,35.99,4433291.6,14637996.76,1.2492192379763,5.03666395081845,,0.311675,406724
MLT,2008,19.9592307692308,18.31,13.03,38.5,5334208.37,15761091.5,4.25862171897073,4.41012622523094,,0.679922680042729,409379
MLT,2009,19.6592307692308,25.58,15.04,36.61,6203654.08,15100782.97,2.08432746082342,-1.395342554571,,0.716957702016136,412477
MLT,2010,19.6423076923077,25.48,12.85,34.2,5326427.8,14176173.6,1.51563513618533,6.1973451691119,,0.754308990105961,414508
MLT,2011,19.6169230769231,32.54,14.05,35.07,5848565.4,14598518.76,2.96298528192878,0.991963675296375,,0.718413898653317,416268
MLT,2012,20.1292307692308,22.82,16.09,43.77,6758250.52,18384625.56,2.37582057760382,4.10259030296838,,0.778338120416812,420028
MLT,2013,19.7923076923077,18.28,14.45,37.75,6138504.5,16036577.5,1.18028436366551,6.29171574401258,,0.752945122701996,424810
MLT,2014,19.9238461538462,17.66,12.29,37.3,5327481.49,16168841.3,0.31030647218172,7.63112937482686,,0.752728196932603,433481
MLT,2015,20.0130769230769,23.28,15.12,41.29,6716606.4,18341843.8,1.10054826378928,9.62109756228348,,0.901296423367096,444220
MLT,2016,19.9384615384615,17.16,11.09,36.29,5040460.45,16493986.45,0.642702771527302,4.07771929481284,,0.903421436257263,454505
MLT,2017,19.8623076923077,14.49,14.92,39.13,6969221.52,18277857.78,1.36435448150708,12.972119343498,,0.885205508269372,467106
MLT,2018,20.0846153846154,23.1,12.06,39.16,5835870.18,18949641.48,1.15782362451512,7.18909653691901,,0.846772667108111,483903
MLT,2019,19.9438461538462,17.74,15.56,40.83,7840870.72,20574726.96,1.64206001768947,4.08470602847339,,0.893276257067409,503912
MLT,2020,20.2007692307692,13.95,11.78,40.39,6072472.2,20820641.1,0.638544956776647,-3.35834253154739,,0.875506396987998,515490
MLT,2021,20.3238461538462,17.39,13.31,43.52,6896576.5,22549888,1.49789217934731,13.2997893209653,,0.84549413889045,518150
MLT,2022,20.65,12.16,14.2,48.65,7541804.6,25838647.45,6.15375621933036,4.26931853012293,,0.949623753156941,531113
MLT,2023,20.6461538461538,26.49,10.55,44.95,5831480.85,24845977.65,5.09396758978879,6.79631311118804,,0.924839558470698,552747
MMR,1990,27.8176923076923,4.47,0,127.63,0,5081875745.13,,2.81693327328911,27.8896995815492,6.33855833333334,39817251
MMR,1991,28.1546153846154,2.22,0,132.01,0,5332432269.54,,-0.650616908622624,31.0536695460016,6.2837,40394154
MMR,1992,26.7584615384615,10.68,0,113.86,0,4662605940.12,,9.66094245346783,31.2119383451212,6.10453333333333,40950342
MMR,1993,27.8746153846154,1.73,0,128.37,0,5327666810.73,,6.03941022663199,27.4290208694643,6.15696666666667,41502429
MMR,1994,28.1369230769231,1.6,0,131.78,0,5542026744.54,,7.47795835834528,27.8453938149319,5.9749125,42055143
MMR,1995,28.2153846153846,1.16,0,132.8,0,5657988886.4,,6.94805143702995,30.2452503518105,5.66704166666667,42605338
MMR,1996,28.5,0.53,0,136.5,0,5890638390,,6.44271534713997,32.1122503093512,5.91756666666667,43154860
MMR,1997,27.39,6.07,0,122.07,0,5335532971.86,,5.65158296304853,29.0958178987395,6.24183333333333,43708798
MMR,1998,28.9553846153846,2.6,0,142.42,0,6303194879.06,,5.86621315328905,27.0466512111002,6.34315833333334,44257793
MMR,1999,28.5846153846154,0.79,0,137.6,0,6162790822.4,,10.9451299817104,25.7496164943935,6.28579166666667,44787724
MMR,2000,28.1661538461539,0.82,0,132.16,0,5985637546.56,,13.7459305561226,31.4706691750898,6.516725,45290841
MMR,2001,28.4476923076923,0.31,0,135.82,0,6216636098.98,,11.3439970699605,32.5198546010872,6.74890833333333,45771139
MMR,2002,28.3046153846154,2.8,0,133.96,0,6193326195.88,,12.0255134340315,27.8140472466073,6.64208333333333,46232653
MMR,2003,28.7253846153846,0.44,0,139.43,0,6506806580.56,,13.8439968903798,20.4245482624884,6.138925,46667192
MMR,2004,27.8438461538462,3.76,0,127.97,0,6023390752.84,,13.5646616163416,22.9306905545076,5.80583333333333,47068772
MMR,2005,28.8607692307692,0.44,0,141.19,0,6697822754.35,,13.5689500216456,21.5710719112452,5.81816666666667,47438365
MMR,2006,28.3615384615385,2.04,0,134.7,0,6436657684.5,,13.0761013792372,20.0218744020637,5.84294166666666,47785135
MMR,2007,27.9861538461539,1.49,0,129.82,0,6247593082.26,,11.9914352402146,18.7856651892155,5.61688333333333,48125043
MMR,2008,27.0976923076923,11.68,0,118.27,0,5723179088.11,,10.2553053929808,17.229314061422,5.44145,48390793
MMR,2009,27.5707692307692,10.9,0,124.42,0,6054334308.78,,10.5500090961932,19.4128736931799,5.57636666666667,48660459
MMR,2010,27.4238461538462,14.94,0,122.51,0,6005977038.82,,9.6344394520444,23.572070336972,5.63488333333333,49024382
MMR,2011,26.5784615384615,14.01,0,111.52,0,5511298326.4,5.02146014620726,5.59148237823661,26.4435555327651,5.44410833333334,49419820
MMR,2012,27.2130769230769,12.02,0,119.77,0,5969030907.42,1.46758322674677,7.33267044704149,31.667352962177,640.653416666667,49837446
MMR,2013,27.3946153846154,12.39,0,122.13,0,6138578421.54,5.64303883425512,8.42600102501767,36.7745637917475,933.570456356879,50262658
MMR,2014,27.8723076923077,9.61,0,128.34,0,6504480907.56,4.95329918484384,8.16990745558277,39.5743142064512,984.345747560046,50681634
MMR,2015,27.3976923076923,13.34,0,122.17,0,6241549971.52,9.45417189525994,6.99284029026121,46.4130886736128,1162.61532862554,51089056
MMR,2016,27.5923076923077,13.38,0,124.7,0,6421513291.2,6.92882525816125,5.86247291518572,49.6960440247963,1234.86951666667,51495696
MMR,2017,27.3661538461539,16.4,0,121.76,0,6318727650.88,4.57253655317506,6.13610824360305,53.3103676262255,1360.35870704085,51894938
MMR,2018,27.0230769230769,13.97,0,117.3,0,6131534573.1,6.87232865662918,6.26886221471075,54.5606988044504,1429.80797520107,52272247
MMR,2019,27.6830769230769,14.72,0,125.88,0,6626412952.44,8.82506696804562,6.57911006765414,56.1076061197146,1518.25511666667,52640713
MMR,2020,27.1707692307692,16.64,0,119.22,0,6320629752.84,,-9.04834717984643,69.2046429443978,1381.61916666667,53016522
MMR,2021,27.7815384615385,13.61,0,127.16,0,6788703890.32,,-12.0163724829177,,,53387102
MMR,2022,27.4953846153846,15.15,0,123.44,0,6635737787.28,,4.0374934360085,,,53756787
MMR,2023,28.0038461538462,15.36,0,130.05,0,7040100429.9,,0.958446625126115,,,54133798
MOZ,1990,25.0130769230769,41.48,0,91.17,0,1193828938.29,,0.999992834277037,,0.929088833333333,13094537
MOZ,1991,25.2976923076923,33.48,0,94.87,0,1266712778.3,,4.92545125368862,16.122124651168,1.4344675,13352090
MOZ,1992,26.2238461538462,22.81,0,106.91,0,1455399613.56,,-7.57664724880097,21.6169909634163,2.51655416666667,13613316
MOZ,1993,25.5707692307692,35.02,0,98.42,0,1382918316.64,,10.940435029728,22.7724981596998,3.87423666666667,14051192
MOZ,1994,24.9661538461539,33.34,0,90.56,0,1361465727.68,,6.44018369521994,21.421487385137,6.03858833333334,15033853
MOZ,1995,25.4461538461539,38.39,0,96.8,0,1544979304,,2.12289380592357,20.4552254059054,9.02433333333333,15960530
MOZ,1996,24.3646153846154,53.82,0,82.74,0,1364587795.2,,10.6959109797718,14.7925749173721,11.29375,16492480
MOZ,1997,24.3692307692308,55.4,0,82.8,0,1403458509.6,,11.8149459447588,14.827753800236,11.5435833333333,16949982
MOZ,1998,25.5961538461539,39.97,0,98.75,0,1712370820,,10.3692324974977,14.9114823560108,11.8745833333333,17340464
MOZ,1999,24.4584615384615,49.43,0,83.96,0,1488989123.76,,11.816986527255,16.1330225423189,12.7751116666667,17734506
MOZ,2000,25.76,30.25,0,100.88,0,1828919394.64,,0.766234955773442,19.8404582377429,15.22725,18129653
MOZ,2001,25.6138461538462,37.57,0,98.98,0,1834864416.42,,12.8516820207736,17.5986750354926,20.7036408333333,18537729
MOZ,2002,25.2592307692308,38.93,0,94.37,0,1789098357.06,,9.66850534669427,20.0405623151165,23.6779566666667,18958338
MOZ,2003,25.2161538461539,45.69,0,93.81,0,1819208079.75,,7.21770086569656,20.7932834582833,23.7822675,19392475
MOZ,2004,25.2169230769231,44.07,0,93.82,0,1861418165.66,,8.20470494788577,19.2377040471454,22.5813425,19840313
MOZ,2005,25.7369230769231,39.22,0,100.58,0,2042233550.02,6.42755278070086,6.31202378023193,21.4089202422681,23.060965,20304569
MOZ,2006,25.4384615384615,35.84,0,96.7,0,2010111312.9,13.2450879070999,9.91067756782915,22.3569186276126,25.4007791666667,20787087
MOZ,2007,24.5669230769231,71.91,0,85.37,0,1817325399.95,8.48948675497456,7.64935393795867,24.0179829757093,25.8403414502164,21287635
MOZ,2008,24.8830769230769,40.82,0,89.48,0,1952367341.28,14.5028053002268,6.87802942560995,25.7104251141459,24.3006424728653,21819036
MOZ,2009,25.4938461538462,30.84,0,97.42,0,2181403797.9,3.78861330914625,5.92897187460815,31.7276619014597,27.518299963925,22391745
MOZ,2010,26.0407692307692,43.51,0,104.53,0,2404110034.55,12.4255421735156,6.67972935662864,34.4244903094133,33.9600988006908,22999235
MOZ,2011,25.3915384615385,31.88,0,96.09,0,2272436157.51,11.1666056127874,7.13405842300445,33.8398892077674,29.0675999319775,23649039
MOZ,2012,25.8184615384615,33.88,0,101.64,0,2473698667.44,2.6024545695662,7.9945031610722,39.2853833266881,28.3729844798921,24337846
MOZ,2013,24.5430769230769,52.2,0,85.06,0,2130890031.66,4.26135250941966,6.57141389665537,41.8024405933975,30.1041110929498,25051611
MOZ,2014,25.3392307692308,38.67,0,95.41,0,2460478399.75,2.55974875844295,7.70256844839309,46.9195708349212,31.3526877009443,25788475
MOZ,2015,26.1330769230769,26.12,0,105.73,0,2806874787.56,3.55075967356746,7.3930936986377,51.4546042456824,39.9824741465406,26547572
MOZ,2016,26.2007692307692,29.35,0,106.61,0,2914408764.05,17.4180418197597,4.69699024225795,48.2460545611896,63.0562327310371,27337105
MOZ,2017,25.0353846153846,54.12,0,91.46,0,2576098303.78,15.1132073899384,2.63820737310658,45.7476189413129,63.584322913399,28166393
MOZ,2018,24.9723076923077,46.56,0,90.64,0,2630249892.16,3.91133439990731,3.48493202422782,46.0926241650212,60.3262076432022,29018644
MOZ,2019,25.6076923076923,41.52,0,98.9,0,2955565182,2.80270307928108,2.31781394821475,48.7961164212245,62.5483333333333,29884380
MOZ,2020,25.3315384615385,51.57,0,95.31,0,2933993303.28,3.48393567493207,-1.21952250011192,59.025269247681,69.465,30783688
MOZ,2021,25.4423076923077,36.17,0,96.75,0,3067729650,6.40847652975689,2.37743572761507,56.181411167201,65.465,31707800
MOZ,2022,24.8815384615385,59.41,0,89.46,0,2921427767.16,10.2794018093421,4.36445074432608,53.6270083146428,63.8508333333333,32656246
MOZ,2023,26.2323076923077,30.38,0,107.02,0,3599634823.2,7.12697482131851,5.4368591229252,50.0137384851495,63.8858333333333,33635160
MRT,1990,25.8523076923077,1.41,5.06,107.14,9876502.68,209124208.92,,-1.77130453327383,19.116189126292,8.0609,1951878
MRT,1991,25.2776923076923,2.41,2.78,97.39,5587071.64,195728383.82,,1.78808726312198,14.3487555269609,8.19458333333334,2009738
MRT,1992,25.1153846153846,0.58,1.74,94.24,3633354.9,196785842.4,,1.8741257364962,,8.702675,2088135
MRT,1993,24.9423076923077,2.34,5.08,95.33,11045586.24,207278688.24,,5.87363742064267,,12.0805833333333,2174328
MRT,1994,25.2084615384615,3.27,6.64,100.35,14936374.56,225732708.9,,-3.06073216744799,,12.3575,2249454
MRT,1995,25.1907692307692,2.38,5.01,98.49,11583205.17,227710554.33,,9.81980039567452,,12.9768333333333,2312017
MRT,1996,25.9438461538462,0.73,0.830000000000002,104.1,1957296.04,245487370.8,,5.81882663043622,,13.7221666666667,2358188
MRT,1997,25.4876923076923,1.87,2.33,99.67,5618342.98,240334869.02,,-4.04469654678225,,15.1853333333333,2411306
MRT,1998,26.0730769230769,2.42,2.61,107.56,6458839.11,266173461.56,,2.77780479737011,,18.8475833333333,2474651
MRT,1999,25.6584615384615,1.34,8.48,108.04,21553599.04,274605051.92,,3.67317831340802,,20.9514166666667,2541698
MRT,2000,25.9284615384615,1.32,3.22,106.29,8415280.02,277782643.89,,-3.91802585208993,,23.8923333333333,2613441
MRT,2001,26.4676923076923,0.55,1.85,111.93,4955706,299833606.8,,-0.799493830035985,,25.5629166666667,2678760
MRT,2002,25.8369230769231,0.46,1.49,103.37,4080595.95,283094767.35,,1.38148396045266,,27.1739166666667,2738655
MRT,2003,26.1930769230769,1.33,3.47,109.98,9723099.62,308169019.08,,6.92826957568474,,26.303,2802046
MRT,2004,25.73,0.48,3.21,103.7,9208411.44,297480456.8,,4.73275787510946,,,2868664
MRT,2005,26.3576923076923,1.28,3.84,112.49,11285986.56,330614746.91,,8.56628732009419,19.7239883983261,26.5528333333333,2939059
MRT,2006,25.9415384615385,0.92,7.16,110.4,21577805.6,332708064,,18.3331986932345,16.8995308151377,26.86,3013660
MRT,2007,25.6661538461539,0.77,2.69,102.35,8320328.70999999,316574588.65,,-1.96942274988409,18.8240200681825,25.8586666666667,3093059
MRT,2008,25.7023076923077,2.44,4.84,104.97,15407021.96,334147746.93,,-0.331079223430805,19.4028682479444,23.8203333333333,3183269
MRT,2009,25.8076923076923,1.85,4.31,105.81,14155970.88,347527442.88,,0.0978759143320076,22.4774629456975,26.2365833333333,3284448
MRT,2010,26.9153846153846,4.55,0.16,116.06,542554.400000001,393555397.9,,2.62022948104543,19.8830644201774,27.5894166666667,3390965
MRT,2011,25.7646153846154,1.39,5.86,106.8,20526472.46,374100214.8,5.68631959575957,4.17278327815399,19.7485480371572,28.1118333333333,3502811
MRT,2012,25.2992307692308,1.21,8.99,103.88,32535115.66,375945251.92,4.90242727217992,4.47001319170479,21.9431750264624,29.662,3619034
MRT,2013,25.8838461538462,1.68,3.94,106.43,14713212.92,397443464.74,4.12910173783396,4.1508131898954,24.6843683299957,30.0681666666667,3734318
MRT,2014,25.9084615384615,0.46,5.27,108.08,20281668.78,415947393.12,3.53436856147326,4.27482328814457,27.2528616886181,30.2725,3848514
MRT,2015,25.6969230769231,3.75,5.03,105.09,19948773.77,416782631.31,3.25472688117632,5.37633924099251,27.0867795677256,32.4671666666667,3965959
MRT,2016,26.3284615384615,2.08,0.359999999999999,108.63,1471196.52,443933549.91,1.4717104565,1.26090923067225,25.6596693724621,35.2370833333334,4086657
MRT,2017,26.23,0.95,7.16,114.15,30147896,480639990,2.2542765193481,6.27054566937677,27.7289441287182,35.7944166666667,4210600
MRT,2018,25.1776923076923,2.35,6.9,100.21,29930026.5,434679413.85,3.06735996058356,4.77217365692621,28.0750026580535,35.6775,4337685
MRT,2019,25.7469230769231,0.48,5.19,105.9,23187404.52,473130277.2,2.30009262117939,3.14100489306969,28.4143225430919,36.6908333333334,4467708
MRT,2020,26.0876923076923,23.69,3.71,108.85,17066486.01,500724259.35,2.38569488456317,-0.360657384151068,,37.1891666666667,4600131
MRT,2021,26.5538461538462,1.74,1.55,112.75,7339054.7,533857043.5,3.5651648465019,0.742715395138262,,36.0633333333333,4734874
MRT,2022,26.8223076923077,1.7,0,114.69,0,559186807.53,9.52526628622842,6.79600510182286,,36.935,4875637
MRT,2023,27.0038461538462,1.64,1.16,118.21,5826031.56,593702750.61,4.95305034506869,6.50718719858594,,36.4891666666666,5022441
MUS,1990,24.1353846153846,20.81,0,79.76,0,84447894,,7.18673677096029,62.2033083395338,14.8634666666667,1058775
MUS,1991,24.37,24.4,0,82.81,0,88628727.46,,4.43544626177179,66.7850363397709,15.6523083333333,1070266
MUS,1992,23.8192307692308,25.47,0,75.65,0,82037961.65,,6.51269858283499,68.9142096478576,15.5632083333333,1084441
MUS,1993,23.8092307692308,35.16,0,75.52,0,82873684.48,,5.0820629557426,70.2354990908222,17.648025,1097374
MUS,1994,24.2184615384615,27.4,0,80.84,0,89962470.64,,4.13614286145543,71.0479295624092,17.9603666666667,1112846
MUS,1995,23.9807692307692,39.96,0,77.75,0,87271031.75,,4.28773657145238,76.6447562428099,17.3863166666667,1122457
MUS,1996,23.7769230769231,31.87,0,75.1,0,85163099.6,,5.58784392666244,72.9566386466403,17.9480666666667,1133996
MUS,1997,24.0146153846154,31.07,0,78.19,0,89784325.96,,5.68747741886635,76.43720412486,21.0572583333333,1148284
MUS,1998,24.3153846153846,32.1,0,82.1,0,95270564.1,,6.07194017756214,74.9233080737597,23.99265,1160421
MUS,1999,23.9276923076923,18.57,0,77.06,0,90566075.02,,2.61093234413026,78.8834645083162,25.1858083333333,1175267
MUS,2000,23.9061538461539,23.7,0,76.78,0,91128108.94,,8.20279174865273,77.0113962195879,26.2495583333333,1186873
MUS,2001,24.4584615384615,20.75,0,83.96,0,100440256.52,5.38934426229508,3.34754072731407,77.9606367777741,29.1292583333333,1196287
MUS,2002,24.3661538461539,28.74,0,82.76,0,99694433.96,6.4193337222115,1.61491865862433,81.3582187835091,29.962,1204621
MUS,2003,24.6461538461538,32.14,0,86.4,0,104835168,3.92105357558187,5.92544548947731,90.9341196293989,27.901475,1213370
MUS,2004,24.47,31.21,0,84.11,0,102698562.33,4.71037060105884,4.33001985464357,96.9550759069732,27.4985166666667,1221003
MUS,2005,24.5738461538462,37.21,0,85.46,0,104966586.84,4.93717004981794,1.77754302034454,97.664202064291,29.4962333333333,1228254
MUS,2006,24.4323076923077,30.23,0,83.62,0,103186745.52,8.91350105650142,4.8655446077553,93.1130476904132,31.7080666666667,1233996
MUS,2007,24.6269230769231,19.77,0,86.15,0,106794124.5,8.82729272393294,5.72701615981669,93.7727682303329,31.31365625,1239630
MUS,2008,24.6092307692308,21.93,0,85.92,0,106894876.32,9.73228317146887,5.38696254207251,96.5030150432673,28.4528375,1244121
MUS,2009,25.0953846153846,24.05,0,92.24,0,115062850.96,2.51609128145112,3.31507699790781,96.2539072499599,31.9598,1247429
MUS,2010,25.03,20.37,0,91.39,0,114274056,2.93236301369857,4.37720322344293,97.4913339906506,30.7844,1250400
MUS,2011,24.9330769230769,19.93,0,90.13,0,112879172.52,6.5224925486934,4.07753806610333,96.6398213042916,28.70595,1252404
MUS,2012,24.7330769230769,16.2,0,87.53,0,109927351.46,3.85216033315982,3.49611836470866,98.5664079560491,30.0499716666667,1255882
MUS,2013,24.6653846153846,23.2,0,86.65,0,109086024.55,3.54329573934838,3.36040609974133,96.8728356431116,30.7013583333333,1258927
